,zip,lat,lng,city,state_id,state_name,county_name,Average Temperature (Kelvin),Average Air Pressure (hPa),Average Humidity (%),Average Daily Precipitation (mm)
964,55005,45.39234,-93.21887,Bethel,MN,Minnesota,Anoka,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
965,55006,45.73819,-93.20864,Braham,MN,Minnesota,Isanti,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
966,55007,45.97515,-93.12285,Brook Park,MN,Minnesota,Kanabec,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
967,55009,44.48303,-92.86484,Cannon Falls,MN,Minnesota,Goodhue,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
968,55012,45.4379,-92.79168,Center City,MN,Minnesota,Chisago,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
969,55019,44.41445,-93.248,Dundas,MN,Minnesota,Rice,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
970,55024,44.62994000000001,-93.13428,Farmington,MN,Minnesota,Dakota,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
971,55030,45.8395,-93.11393,Grasston,MN,Minnesota,Pine,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
972,55041,44.39402000000001,-92.32022,Lake City,MN,Minnesota,Wabasha,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
973,55049,44.17659,-93.22797,Medford,MN,Minnesota,Steele,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
974,55101,44.9513,-93.09023,Saint Paul,MN,Minnesota,Ramsey,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
975,55111,44.87899,-93.19854,Saint Paul,MN,Minnesota,Hennepin,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
976,55307,44.60335,-94.10241,Arlington,MN,Minnesota,Sibley,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
977,55308,45.43026,-93.83604,Becker,MN,Minnesota,Sherburne,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
978,55310,44.75918,-94.88069,Bird Island,MN,Minnesota,Renville,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
979,55312,44.70468,-94.34221,Brownton,MN,Minnesota,McLeod,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
980,55315,44.71842,-93.68698,Carver,MN,Minnesota,Carver,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
981,55324,45.05595,-94.42354,Darwin,MN,Minnesota,Meeker,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
982,55329,45.3092,-94.57192,Eden Valley,MN,Minnesota,Stearns,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
983,55371,45.5801,-93.59086,Princeton,MN,Minnesota,Mille Lacs,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
984,55602,47.34149,-91.87954,Brimson,MN,Minnesota,St. Louis,280.89019230769213,1015.2389010989017,70.49991758241758,0.1068956043956043
985,55707,46.54618,-92.64828,Barnum,MN,Minnesota,Carlton,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
986,55709,47.42657,-93.37103,Bovey,MN,Minnesota,Itasca,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
987,55748,47.00801,-93.62389,Hill City,MN,Minnesota,Aitkin,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
988,55772,48.09474,-93.15553,Nett Lake,MN,Minnesota,Koochiching,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
989,55901,44.06977,-92.50688,Rochester,MN,Minnesota,Olmsted,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
990,55909,43.56201,-92.73378,Adams,MN,Minnesota,Mower,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
991,55910,44.13295,-91.97332,Altura,MN,Minnesota,Winona,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
992,55922,43.5589,-91.90098,Canton,MN,Minnesota,Fillmore,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
993,56001,44.13203,-93.97704,Mankato,MN,Minnesota,Blue Earth,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
994,56003,44.21274,-94.0886,Mankato,MN,Minnesota,Nicollet,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
995,56007,43.66036,-93.32527,Albert Lea,MN,Minnesota,Freeborn,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
996,56013,43.62265,-94.1056,Blue Earth,MN,Minnesota,Faribault,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
997,56017,44.30705,-93.82016,Cleveland,MN,Minnesota,Le Sueur,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
998,56022,44.05354000000001,-94.83936,Darfur,MN,Minnesota,Watonwan,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
999,56048,44.09289,-93.71891,Janesville,MN,Minnesota,Waseca,280.82719780219793,1015.2229945054942,74.37840659340658,0.09994505494505505
1000,56083,44.20556,-95.13522,Sanborn,MN,Minnesota,Redwood,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1001,56101,43.88314,-95.13734,Windom,MN,Minnesota,Cottonwood,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1002,56110,43.62068,-95.94208,Adrian,MN,Minnesota,Nobles,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1003,56128,43.88151,-96.1156,Edgerton,MN,Minnesota,Pipestone,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1004,56201,45.10152,-95.0419,Willmar,MN,Minnesota,Kandiyohi,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
1005,56207,45.49685,-96.06945,Alberta,MN,Minnesota,Stevens,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1006,56208,45.2425,-96.0043,Appleton,MN,Minnesota,Swift,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1007,56210,45.55988,-96.56527,Barry,MN,Minnesota,Big Stone,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1008,56212,45.13696,-96.33196,Bellingham,MN,Minnesota,Lac qui Parle,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1009,56219,45.59978,-96.81994,Browns Valley,MN,Minnesota,Traverse,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1010,56220,44.73183,-96.29416,Canby,MN,Minnesota,Yellow Medicine,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1011,56314,45.81167,-94.43311,Bowlus,MN,Minnesota,Morrison,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
1012,56323,45.6322,-95.72517,Cyrus,MN,Minnesota,Pope,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1013,56324,46.16608,-95.90514,Dalton,MN,Minnesota,Otter Tail,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1014,56401,46.32011,-94.11503,Brainerd,MN,Minnesota,Crow Wing,280.8796978021979,1015.2561538461545,70.58818681318685,0.10851648351648358
1015,56433,46.97333,-94.69687,Akeley,MN,Minnesota,Hubbard,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1016,56464,46.7633,-95.10477,Menahga,MN,Minnesota,Wadena,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1017,56501,46.84061,-95.80915,Detroit Lakes,MN,Minnesota,Becker,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1018,56510,47.36034,-96.5254,Ada,MN,Minnesota,Norman,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1019,56516,47.44188,-95.97604,Bejou,MN,Minnesota,Mahnomen,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1020,56520,46.28543,-96.50478,Breckenridge,MN,Minnesota,Wilkin,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1021,56601,47.51242,-94.85697,Bemidji,MN,Minnesota,Beltrami,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1022,56621,47.41863,-95.4075,Bagley,MN,Minnesota,Clearwater,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1023,56623,48.60057000000001,-94.56999,Baudette,MN,Minnesota,Lake of the Woods,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1024,56673,48.82786,-95.1119,Roosevelt,MN,Minnesota,Roseau,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1025,56701,48.12209,-96.19247,Thief River Falls,MN,Minnesota,Pennington,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1026,56715,47.80889000000001,-95.94138,Brooks,MN,Minnesota,Red Lake,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1027,56720,48.57202,-96.89294,Donaldson,MN,Minnesota,Kittson,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1028,57002,44.2965,-96.67695,Aurora,SD,South Dakota,Brookings,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1029,57003,43.73545,-96.75995,Baltic,SD,South Dakota,Minnehaha,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1030,57012,43.59566,-97.27312,Canistota,SD,South Dakota,McCook,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1031,57017,44.01208,-96.82924,Colman,SD,South Dakota,Moody,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1032,57029,43.33754,-97.48028,Freeman,SD,South Dakota,Hutchinson,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1033,57031,42.87453,-97.18347,Gayville,SD,South Dakota,Yankton,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1034,57051,44.22942000000001,-97.33512,Oldham,SD,South Dakota,Kingsbury,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1035,57059,43.12564,-97.75782,Scotland,SD,South Dakota,Bon Homme,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1036,57201,44.93786,-97.09464,Watertown,SD,South Dakota,Codington,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1037,57213,44.54863,-96.52265,Astoria,SD,South Dakota,Deuel,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1038,57219,45.28801,-97.80865,Bristol,SD,South Dakota,Day,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1039,57221,44.59541,-97.45309,Bryant,SD,South Dakota,Hamlin,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1040,57224,45.86237,-97.13702,Claire City,SD,South Dakota,Roberts,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1041,57301,43.71376,-98.04724,Mitchell,SD,South Dakota,Davison,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1042,57311,43.65292,-97.76171,Alexandria,SD,South Dakota,Hanson,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1043,57312,44.20046,-98.37634,Alpena,SD,South Dakota,Jerauld,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1044,57314,44.05029,-97.98514,Artesian,SD,South Dakota,Sanborn,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1045,57317,43.12625,-98.98066,Bonesteel,SD,South Dakota,Gregory,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1046,57321,43.87233,-97.55062,Canova,SD,South Dakota,Miner,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1047,57322,44.63068,-97.97403,Carpenter,SD,South Dakota,Beadle,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1048,57325,43.7561,-99.29633,Chamberlain,SD,South Dakota,Brule,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1049,57329,42.97949000000001,-98.15395,Dante,SD,South Dakota,Charles Mix,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1050,57362,44.4916,-99.07088,Miller,SD,South Dakota,Hand,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1051,57365,43.81175,-99.41645,Oacoma,SD,South Dakota,Lyman,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1052,57368,43.75128,-98.47749,Plankinton,SD,South Dakota,Aurora,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1053,57424,45.01655,-98.53829,Ashton,SD,South Dakota,Spink,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1054,57428,45.45234,-99.67794,Bowdle,SD,South Dakota,Edmunds,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1055,57435,45.17654,-98.91268,Cresbard,SD,South Dakota,Faulk,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1056,57437,45.79144,-99.59805,Eureka,SD,South Dakota,McPherson,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1057,57501,44.52935,-100.30251,Pierre,SD,South Dakota,Hughes,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1058,57520,44.8448,-100.16428,Agar,SD,South Dakota,Sully,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1059,57528,43.19158,-99.76538,Colome,SD,South Dakota,Tripp,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1060,57532,44.38995,-100.61774,Fort Pierre,SD,South Dakota,Stanley,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1061,57551,43.17891,-101.6976,Martin,SD,South Dakota,Bennett,282.67563186813175,1013.1807967032961,56.61675824175822,0.05815934065934077
1062,57552,44.27155,-101.19563,Midland,SD,South Dakota,Haakon,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1063,57560,43.43957,-101.19703,Norris,SD,South Dakota,Mellette,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1064,57620,45.38241,-102.54875,Bison,SD,South Dakota,Perkins,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1065,57621,45.7492,-101.07488,Bullhead,SD,South Dakota,Corson,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1066,57622,44.66411,-101.54094,Cherry Creek,SD,South Dakota,Ziebach,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1067,57625,44.95167,-100.99522,Eagle Butte,SD,South Dakota,Dewey,281.188076923077,1011.8968956043961,72.19167582417586,0.05659340659340658
1068,57650,45.8385,-103.02244,Ralph,SD,South Dakota,Harding,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1069,57716,43.1085,-102.20056,Batesland,SD,South Dakota,Oglala Lakota,282.67563186813175,1013.1807967032961,56.61675824175822,0.05815934065934077
1070,57717,44.9518,-103.88836,Belle Fourche,SD,South Dakota,Butte,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1071,57730,43.71951,-103.6317,Custer,SD,South Dakota,Custer,282.67563186813175,1013.1807967032961,56.61675824175822,0.05815934065934077
1072,57735,43.30066,-103.85448,Edgemont,SD,South Dakota,Fall River,282.67563186813175,1013.1807967032961,56.61675824175822,0.05815934065934077
1073,58009,47.32765,-97.24662,Blanchard,ND,North Dakota,Traill,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1074,58013,46.06134,-97.36279,Cayuga,ND,North Dakota,Sargent,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1075,58027,46.63342,-97.61152,Enderlin,ND,North Dakota,Ransom,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1076,58031,46.76302,-97.68077,Fingal,ND,North Dakota,Barnes,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1077,58201,47.87121,-97.14106,Grand Forks,ND,North Dakota,Grand Forks,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1078,58210,48.40897,-98.10711,Adams,ND,North Dakota,Walsh,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1079,58216,48.88188,-97.43451,Bathgate,ND,North Dakota,Pembina,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1080,58239,48.94042,-98.70665,Hannah,ND,North Dakota,Cavalier,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1081,58316,48.82808,-99.77376,Belcourt,ND,North Dakota,Rolette,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1082,58317,48.61861,-99.38178,Bisbee,ND,North Dakota,Towner,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1083,58318,48.85463,-100.41887,Bottineau,ND,North Dakota,Bottineau,277.05675824175836,1014.3439560439571,72.16431318681312,0.03887362637362629
1084,58332,48.04184,-99.76173,Esmond,ND,North Dakota,Benson,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1085,58356,47.6733,-99.07125,New Rockford,ND,North Dakota,Eddy,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1086,58401,46.8825,-98.76392,Jamestown,ND,North Dakota,Stutsman,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1087,58415,46.37119000000001,-98.49156,Berlin,ND,North Dakota,LaMoure,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1088,58416,47.54152,-98.35019,Binford,ND,North Dakota,Griggs,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1089,58421,47.44199,-99.06885,Carrington,ND,North Dakota,Foster,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1090,58428,46.84846,-99.7515,Dawson,ND,North Dakota,Kidder,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1091,58430,47.51464,-100.2612,Denhoff,ND,North Dakota,Sheridan,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1092,58436,46.08765,-98.57873,Ellendale,ND,North Dakota,Dickey,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1093,58477,47.21577,-100.50904,Regan,ND,North Dakota,Burleigh,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1094,58520,46.68174000000001,-101.54687,Almont,ND,North Dakota,Morton,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1095,58524,46.59187,-100.0808,Braddock,ND,North Dakota,Emmons,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1096,58530,47.12919,-101.15012,Center,ND,North Dakota,Oliver,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1097,58620,46.50431,-103.33089,Amidon,ND,North Dakota,Slope,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1098,58621,47.08318,-103.92808,Beach,ND,North Dakota,Golden Valley,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1099,58623,46.18901,-103.42567,Bowman,ND,North Dakota,Bowman,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1100,58627,47.23294,-103.30559,Fairfield,ND,North Dakota,Billings,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1101,58634,47.4342,-103.34243,Grassy Butte,ND,North Dakota,McKenzie,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1102,58646,46.39388,-102.28253,Mott,ND,North Dakota,Hettinger,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1103,58701,48.14259000000001,-101.32131,Minot,ND,North Dakota,Ward,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1104,58710,47.87229,-100.22952,Anamoose,ND,North Dakota,McHenry,279.4294230769233,1012.9634340659327,71.65200549450549,0.04502747252747251
1105,58730,48.86469,-103.31427,Crosby,ND,North Dakota,Divide,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1106,58763,47.9929,-102.57574,New Town,ND,North Dakota,Mountrail,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1107,59001,45.52642,-109.5245,Absarokee,MT,Montana,Stillwater,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1108,59002,45.98428,-108.67398,Acton,MT,Montana,Yellowstone,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1109,59003,45.46675,-106.19541,Ashland,MT,Montana,Rosebud,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1110,59010,45.99697000000001,-107.30997,Bighorn,MT,Montana,Treasure,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1111,59011,45.9299,-109.97895,Big Timber,MT,Montana,Sweet Grass,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1112,59016,45.41077,-106.96221,Busby,MT,Montana,Big Horn,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1113,59018,45.86107,-110.56342,Clyde Park,MT,Montana,Park,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1114,59032,47.0227,-108.74436,Grass Range,MT,Montana,Fergus,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1115,59036,46.48592,-109.93495,Harlowton,MT,Montana,Wheatland,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1116,59053,46.44501,-110.4549,Martinsdale,MT,Montana,Meagher,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1117,59054,46.64222,-107.73319,Melstone,MT,Montana,Musselshell,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1118,59058,47.08099,-107.78958,Mosby,MT,Montana,Garfield,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1119,59062,45.0903,-106.14997,Otter,MT,Montana,Powder River,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1120,59087,47.13236,-108.21161,Winnett,MT,Montana,Petroleum,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1121,59201,48.1729,-105.66875,Wolf Point,MT,Montana,Roosevelt,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1122,59214,47.30032,-106.01361,Brockway,MT,Montana,McCone,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1123,59222,48.7042,-105.14527,Flaxville,MT,Montana,Daniels,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1124,59223,47.89166,-106.2098,Fort Peck,MT,Montana,Valley,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1125,59261,48.5825,-107.38539,Saco,MT,Montana,Phillips,276.74090659340675,1009.3830769230773,71.58947802197801,0.022252747252747212
1126,59313,46.30559,-104.24971,Baker,MT,Montana,Fallon,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1127,59326,46.76265,-104.84331,Fallon,MT,Montana,Prairie,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1128,59353,46.96525,-104.24901,Wibaux,MT,Montana,Wibaux,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1129,59401,47.51103,-111.27552,Great Falls,MT,Montana,Cascade,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1130,59410,47.48417,-112.65292,Augusta,MT,Montana,Lewis and Clark,282.53063186813193,1014.4771428571415,63.68499999999999,0.06453296703296695
1131,59411,48.87269000000001,-113.40785,Babb,MT,Montana,Glacier,277.4954945054948,1003.907472527473,63.23972527472534,0.05046703296703314
1132,59416,48.04197,-111.49611000000002,Brady,MT,Montana,Pondera,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1133,59418,46.79849,-109.91236,Buffalo,MT,Montana,Judith Basin,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1134,59419,47.9863,-112.40858,Bynum,MT,Montana,Teton,277.4954945054948,1003.907472527473,63.23972527472534,0.05046703296703314
1135,59420,47.88107,-111.03349,Carter,MT,Montana,Chouteau,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1136,59454,48.71695,-112.02463,Kevin,MT,Montana,Toole,277.4954945054948,1003.907472527473,63.23972527472534,0.05046703296703314
1137,59501,48.68878,-109.79899,Havre,MT,Montana,Hill,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1138,59523,48.54585,-109.22978,Chinook,MT,Montana,Blaine,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1139,59643,46.17096,-111.58999,Toston,MT,Montana,Broadwater,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1140,59701,46.03422,-112.46687,Butte,MT,Montana,Silver Bow,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1141,59711,46.10629,-113.0659,Anaconda,MT,Montana,Deer Lodge,282.0925549450549,1003.6951923076928,57.56491758241763,0.045989010989010995
1142,59724,44.70971,-112.7468,Dell,MT,Montana,Beaverhead,284.34469780219763,1014.5513186813191,57.31615384615384,0.037390109890109775
1143,59801,46.85627,-114.01491,Missoula,MT,Montana,Missoula,282.53063186813193,1014.4771428571415,63.68499999999999,0.06453296703296695
1144,59827,45.89486,-114.04548,Conner,MT,Montana,Ravalli,284.34469780219763,1014.5513186813191,57.31615384615384,0.037390109890109775
1145,59831,47.27752,-114.35275,Dixon,MT,Montana,Sanders,282.53063186813193,1014.4771428571415,63.68499999999999,0.06453296703296695
1146,59832,46.68119,-113.23879,Drummond,MT,Montana,Granite,282.53063186813193,1014.4771428571415,63.68499999999999,0.06453296703296695
1147,59901,48.22816,-114.38225,Kalispell,MT,Montana,Flathead,282.53063186813193,1014.4771428571415,63.68499999999999,0.06453296703296695
1148,60101,41.93064,-88.01186,Addison,IL,Illinois,DuPage,283.32859890109916,1016.3651648351641,73.28184065934067,0.13604395604395594
1149,60109,42.04982,-88.54598,Burlington,IL,Illinois,Kane,283.0671153846154,1015.9432142857155,72.93755494505503,0.12326923076923074
1150,60113,41.93221,-88.96583000000003,Creston,IL,Illinois,Ogle,282.5172527472528,1016.4495054945052,73.02782967032964,0.0888461538461539
1151,60401,41.34397,-87.61375,Beecher,IL,Illinois,Will,283.5950274725276,1016.710302197802,74.01681318681321,0.13340659340659344
1152,60470,41.16897,-88.64107,Ransom,IL,Illinois,LaSalle,283.5950274725276,1016.710302197802,74.01681318681321,0.13340659340659344
1153,60512,41.70162,-88.43968000000002,Bristol,IL,Illinois,Kendall,283.2453571428572,1016.2998626373634,73.91140109890114,0.12519230769230777
1154,60901,41.11084,-87.89814,Kankakee,IL,Illinois,Kankakee,283.5950274725276,1016.710302197802,74.01681318681321,0.13340659340659344
1155,60911,40.87802,-87.98018,Ashkum,IL,Illinois,Iroquois,283.5950274725276,1016.710302197802,74.01681318681321,0.13340659340659344
1156,60919,40.98745,-88.23835,Cabery,IL,Illinois,Ford,283.5950274725276,1016.710302197802,74.01681318681321,0.13340659340659344
1157,60932,40.46333,-87.80563000000002,East Lynn,IL,Illinois,Vermilion,283.5950274725276,1016.710302197802,74.01681318681321,0.13340659340659344
1158,61001,42.46094,-90.12455,Apple River,IL,Illinois,Jo Daviess,282.5172527472528,1016.4495054945052,73.02782967032964,0.0888461538461539
1159,61013,42.3745,-89.63708000000003,Cedarville,IL,Illinois,Stephenson,282.5172527472528,1016.4495054945052,73.02782967032964,0.0888461538461539
1160,61037,41.78938,-89.76032,Galt,IL,Illinois,Whiteside,282.5172527472528,1016.4495054945052,73.02782967032964,0.0888461538461539
1161,61201,41.4778,-90.57675,Rock Island,IL,Illinois,Rock Island,282.6878296703294,1015.7848626373633,74.9413186813187,0.10178571428571427
