,zip,lat,lng,city,state_id,state_name,county_name,Average Temperature (Kelvin),Average Air Pressure (hPa),Average Humidity (%),Average Daily Precipitation (mm)
887,50010,42.0336,-93.58826,Ames,IA,Iowa,Story,266.66249999999997,1019.8225,74.75750000000001,0.005
888,50025,41.75791,-94.92352,Audubon,IA,Iowa,Audubon,266.66999999999996,1020.35,75.4975,0.01
889,50026,41.85852,-94.44962,Bagley,IA,Iowa,Guthrie,266.66249999999997,1019.8225,74.75750000000001,0.005
890,50027,41.47497,-92.47316,Barnes City,IA,Iowa,Mahaska,266.1775,1018.5500000000001,79.0925,0.0075
891,50071,42.64944000000001,-93.50305,Dows,IA,Iowa,Wright,266.66249999999997,1019.8225,74.75750000000001,0.005
892,50074,40.85679,-94.07581,Ellston,IA,Iowa,Ringgold,266.66249999999997,1019.8225,74.75750000000001,0.005
893,50104,41.48679,-92.38665,Gibson,IA,Iowa,Keokuk,266.1775,1018.5500000000001,79.0925,0.0075
894,50112,41.7313,-92.71481,Grinnell,IA,Iowa,Poweshiek,266.66249999999997,1019.8225,74.75750000000001,0.005
895,50173,41.97299,-92.71422,Montour,IA,Iowa,Tama,266.66249999999997,1019.8225,74.75750000000001,0.005
896,50401,43.15371,-93.20016,Mason City,IA,Iowa,Cerro Gordo,263.9475,1017.0775,83.02250000000001,0.0125
897,50424,43.39441,-93.93381,Buffalo Center,IA,Iowa,Winnebago,263.9475,1017.0775,83.02250000000001,0.0125
898,50451,43.37865,-94.08844,Lakota,IA,Iowa,Kossuth,263.9475,1017.0775,83.02250000000001,0.0125
899,50515,43.02086,-94.87102,Ayrshire,IA,Iowa,Palo Alto,263.4875,1013.1625,80.395,0.015000000000000001
900,50519,42.90172000000001,-94.26289,Bode,IA,Iowa,Humboldt,266.66249999999997,1019.8225,74.75750000000001,0.005
901,50535,42.45253,-95.16234,Early,IA,Iowa,Sac,266.66999999999996,1020.35,75.4975,0.01
902,50613,42.53309,-92.48895,Cedar Falls,IA,Iowa,Black Hawk,266.1775,1018.5500000000001,79.0925,0.0075
903,50622,42.67305,-92.3352,Denver,IA,Iowa,Bremer,266.1775,1018.5500000000001,79.0925,0.0075
904,51003,42.98503,-95.98664,Alton,IA,Iowa,Sioux,263.4875,1013.1625,80.395,0.015000000000000001
905,51004,42.3761,-95.9147,Anthon,IA,Iowa,Woodbury,266.66999999999996,1020.35,75.4975,0.01
906,51006,42.31588,-95.6156,Battle Creek,IA,Iowa,Ida,266.66999999999996,1020.35,75.4975,0.01
907,51009,42.94431,-95.55152,Calumet,IA,Iowa,O'Brien,263.4875,1013.1625,80.395,0.015000000000000001
908,51010,42.08962,-95.90927,Castana,IA,Iowa,Monona,266.66999999999996,1020.35,75.4975,0.01
909,51501,41.22798,-95.87858,Council Bluffs,IA,Iowa,Pottawattamie,266.66999999999996,1020.35,75.4975,0.01
910,51533,41.03613,-95.38042,Emerson,IA,Iowa,Mills,266.66999999999996,1020.35,75.4975,0.01
911,51639,40.71982,-95.47485,Farragut,IA,Iowa,Fremont,266.66999999999996,1020.35,75.4975,0.01
912,52001,42.54498,-90.6938,Dubuque,IA,Iowa,Dubuque,266.1775,1018.5500000000001,79.0925,0.0075
913,52101,43.35368,-91.76474,Decorah,IA,Iowa,Winneshiek,263.9475,1017.0775,83.02250000000001,0.0125
914,52140,43.44338,-91.53666,Dorchester,IA,Iowa,Allamakee,263.9475,1017.0775,83.02250000000001,0.0125
915,52202,42.15775,-91.63781,Alburnett,IA,Iowa,Linn,266.1775,1018.5500000000001,79.0925,0.0075
916,52203,41.81227,-91.88652,Amana,IA,Iowa,Iowa,266.1775,1018.5500000000001,79.0925,0.0075
917,52216,41.88701,-91.04235,Clarence,IA,Iowa,Cedar,266.1775,1018.5500000000001,79.0925,0.0075
918,52501,41.03574,-92.4315,Ottumwa,IA,Iowa,Wapello,266.66249999999997,1019.8225,74.75750000000001,0.005
919,52537,40.73627000000001,-92.41215,Bloomfield,IA,Iowa,Davis,266.66249999999997,1019.8225,74.75750000000001,0.005
920,52544,40.71758,-92.91073,Centerville,IA,Iowa,Appanoose,266.66249999999997,1019.8225,74.75750000000001,0.005
921,52601,40.85501,-91.112,Burlington,IA,Iowa,Des Moines,268.9825,1019.09,79.855,0.04
922,52720,41.59255,-91.16601,Atalissa,IA,Iowa,Muscatine,266.1775,1018.5500000000001,79.0925,0.0075
923,53001,43.60613,-88.05516,Adell,WI,Wisconsin,Sheboygan,267.40500000000003,1017.6025000000001,75.345,0.0075
924,53004,43.49997000000001,-87.88005,Belgium,WI,Wisconsin,Ozaukee,267.40500000000003,1017.6025000000001,75.345,0.0075
925,53005,43.06261,-88.09925,Brookfield,WI,Wisconsin,Waukesha,267.40500000000003,1017.6025000000001,75.345,0.0075
926,53010,43.60987,-88.27705999999998,Campbellsport,WI,Wisconsin,Fond du Lac,267.40500000000003,1017.6025000000001,75.345,0.0075
927,53014,44.02436,-88.175,Chilton,WI,Wisconsin,Calumet,265.975,1016.24,76.25,0.0075
928,53015,43.90617,-87.7918,Cleveland,WI,Wisconsin,Manitowoc,265.975,1016.24,76.25,0.0075
929,53104,42.55728,-88.03498,Bristol,WI,Wisconsin,Kenosha,267.40500000000003,1017.6025000000001,75.345,0.0075
930,53105,42.66416,-88.27988,Burlington,WI,Wisconsin,Racine,267.40500000000003,1017.6025000000001,75.345,0.0075
931,53110,42.94672,-87.86398,Cudahy,WI,Wisconsin,Milwaukee,267.40500000000003,1017.6025000000001,75.345,0.0075
932,53114,42.59736,-88.75083000000002,Darien,WI,Wisconsin,Walworth,267.155,1018.5225,79.0875,0.01
933,53501,42.60606,-89.06536,Afton,WI,Wisconsin,Rock,267.155,1018.5225,79.0875,0.01
934,53508,42.86884000000001,-89.56429,Belleville,WI,Wisconsin,Dane,266.1424999999999,1017.5625,77.9975,0.0025
935,53561,43.39963,-89.64159000000002,Merrimac,WI,Wisconsin,Sauk,266.1424999999999,1017.5625,77.9975,0.0025
936,53926,43.67075,-89.21169,Dalton,WI,Wisconsin,Green Lake,266.1424999999999,1017.5625,77.9975,0.0025
937,53929,43.7509,-90.28434,Elroy,WI,Wisconsin,Juneau,266.1424999999999,1017.5625,77.9975,0.0025
938,54002,44.9625,-92.37135,Baldwin,WI,Wisconsin,St. Croix,263.64,1018.41,76.75,0.005
939,54101,44.78959,-88.06277,Abrams,WI,Wisconsin,Oconto,265.975,1016.24,76.25,0.0075
940,54102,45.50014,-87.98358,Amberg,WI,Wisconsin,Marinette,265.975,1016.24,76.25,0.0075
941,54106,44.48476,-88.45863,Black Creek,WI,Wisconsin,Outagamie,265.975,1016.24,76.25,0.0075
942,54107,44.69819,-88.44736999999998,Bonduel,WI,Wisconsin,Shawano,265.975,1016.24,76.25,0.0075
943,54201,44.62082,-87.49347,Algoma,WI,Wisconsin,Kewaunee,265.975,1016.24,76.25,0.0075
944,54202,45.07718,-87.13809,Baileys Harbor,WI,Wisconsin,Door,265.975,1016.24,76.25,0.0075
945,54401,44.96559,-89.70676,Wausau,WI,Wisconsin,Marathon,265.975,1016.24,76.25,0.0075
946,54409,45.11913,-89.16996999999998,Antigo,WI,Wisconsin,Langlade,265.975,1016.24,76.25,0.0075
947,54459,45.42581,-90.27358,Ogema,WI,Wisconsin,Price,265.975,1016.24,76.25,0.0075
948,54512,46.09528,-89.67093,Boulder Junction,WI,Wisconsin,Vilas,265.975,1016.24,76.25,0.0075
949,54526,45.50554,-90.85908,Glen Flora,WI,Wisconsin,Rusk,263.64,1018.41,76.75,0.005
950,54601,43.80439000000001,-91.1425,La Crosse,WI,Wisconsin,La Crosse,263.9475,1017.0775,83.02250000000001,0.0125
951,54610,44.3717,-91.83453,Alma,WI,Wisconsin,Buffalo,263.9475,1017.0775,83.02250000000001,0.0125
952,54612,44.24805,-91.50053,Arcadia,WI,Wisconsin,Trempealeau,263.9475,1017.0775,83.02250000000001,0.0125
953,54621,43.65801,-91.08282,Chaseburg,WI,Wisconsin,Vernon,263.9475,1017.0775,83.02250000000001,0.0125
954,54701,44.74438,-91.51058,Eau Claire,WI,Wisconsin,Eau Claire,263.9475,1017.0775,83.02250000000001,0.0125
955,54721,44.62932,-92.06966,Arkansaw,WI,Wisconsin,Pepin,263.9475,1017.0775,83.02250000000001,0.0125
956,54725,45.07012,-92.01216,Boyceville,WI,Wisconsin,Dunn,263.64,1018.41,76.75,0.005
957,54728,45.30833,-91.63943,Chetek,WI,Wisconsin,Barron,263.64,1018.41,76.75,0.005
958,54801,45.87254,-91.93445,Spooner,WI,Wisconsin,Washburn,263.64,1018.41,76.75,0.005
959,54814,46.86052,-90.91781,Bayfield,WI,Wisconsin,Bayfield,263.64,1018.41,76.75,0.005
960,54828,45.84072000000001,-91.28358,Couderay,WI,Wisconsin,Sawyer,263.64,1018.41,76.75,0.005
961,54830,46.10807,-92.21857,Danbury,WI,Wisconsin,Burnett,263.64,1018.41,76.75,0.005
962,54929,44.63661,-88.74009000000002,Clintonville,WI,Wisconsin,Waupaca,265.975,1016.24,76.25,0.0075
963,54930,44.02804,-89.5561,Coloma,WI,Wisconsin,Waushara,266.1424999999999,1017.5625,77.9975,0.0025
964,55005,45.39234,-93.21887,Bethel,MN,Minnesota,Anoka,263.605,1018.0175,78.0025,0.005
965,55006,45.73819,-93.20864,Braham,MN,Minnesota,Isanti,263.605,1018.0175,78.0025,0.005
966,55007,45.97515,-93.12285,Brook Park,MN,Minnesota,Kanabec,263.605,1018.0175,78.0025,0.005
967,55009,44.48303,-92.86484,Cannon Falls,MN,Minnesota,Goodhue,263.64,1018.41,76.75,0.005
968,55012,45.4379,-92.79168,Center City,MN,Minnesota,Chisago,263.64,1018.41,76.75,0.005
969,55019,44.41445,-93.248,Dundas,MN,Minnesota,Rice,263.64,1018.41,76.75,0.005
970,55024,44.62994000000001,-93.13428,Farmington,MN,Minnesota,Dakota,263.64,1018.41,76.75,0.005
971,55030,45.8395,-93.11393,Grasston,MN,Minnesota,Pine,263.605,1018.0175,78.0025,0.005
972,55041,44.39402000000001,-92.32022,Lake City,MN,Minnesota,Wabasha,263.9475,1017.0775,83.02250000000001,0.0125
973,55049,44.17659,-93.22797,Medford,MN,Minnesota,Steele,263.9475,1017.0775,83.02250000000001,0.0125
974,55101,44.9513,-93.09023,Saint Paul,MN,Minnesota,Ramsey,263.64,1018.41,76.75,0.005
975,55111,44.87899,-93.19854,Saint Paul,MN,Minnesota,Hennepin,263.64,1018.41,76.75,0.005
976,55307,44.60335,-94.10241,Arlington,MN,Minnesota,Sibley,263.605,1018.0175,78.0025,0.005
977,55308,45.43026,-93.83604,Becker,MN,Minnesota,Sherburne,263.605,1018.0175,78.0025,0.005
978,55310,44.75918,-94.88069,Bird Island,MN,Minnesota,Renville,263.605,1018.0175,78.0025,0.005
979,55312,44.70468,-94.34221,Brownton,MN,Minnesota,McLeod,263.605,1018.0175,78.0025,0.005
980,55315,44.71842,-93.68698,Carver,MN,Minnesota,Carver,263.605,1018.0175,78.0025,0.005
981,55324,45.05595,-94.42354,Darwin,MN,Minnesota,Meeker,263.605,1018.0175,78.0025,0.005
982,55329,45.3092,-94.57192,Eden Valley,MN,Minnesota,Stearns,263.605,1018.0175,78.0025,0.005
983,55371,45.5801,-93.59086,Princeton,MN,Minnesota,Mille Lacs,263.605,1018.0175,78.0025,0.005
984,55602,47.34149,-91.87954,Brimson,MN,Minnesota,St. Louis,263.64,1018.41,76.75,0.005
985,55707,46.54618,-92.64828,Barnum,MN,Minnesota,Carlton,263.605,1018.0175,78.0025,0.005
986,55709,47.42657,-93.37103,Bovey,MN,Minnesota,Itasca,263.445,1015.0525,79.755,0.005
987,55748,47.00801,-93.62389,Hill City,MN,Minnesota,Aitkin,263.605,1018.0175,78.0025,0.005
988,55772,48.09474,-93.15553,Nett Lake,MN,Minnesota,Koochiching,263.445,1015.0525,79.755,0.005
989,55901,44.06977,-92.50688,Rochester,MN,Minnesota,Olmsted,263.9475,1017.0775,83.02250000000001,0.0125
990,55909,43.56201,-92.73378,Adams,MN,Minnesota,Mower,263.9475,1017.0775,83.02250000000001,0.0125
991,55910,44.13295,-91.97332,Altura,MN,Minnesota,Winona,263.9475,1017.0775,83.02250000000001,0.0125
992,55922,43.5589,-91.90098,Canton,MN,Minnesota,Fillmore,263.9475,1017.0775,83.02250000000001,0.0125
993,56001,44.13203,-93.97704,Mankato,MN,Minnesota,Blue Earth,263.605,1018.0175,78.0025,0.005
994,56003,44.21274,-94.0886,Mankato,MN,Minnesota,Nicollet,263.605,1018.0175,78.0025,0.005
995,56007,43.66036,-93.32527,Albert Lea,MN,Minnesota,Freeborn,263.9475,1017.0775,83.02250000000001,0.0125
996,56013,43.62265,-94.1056,Blue Earth,MN,Minnesota,Faribault,263.9475,1017.0775,83.02250000000001,0.0125
997,56017,44.30705,-93.82016,Cleveland,MN,Minnesota,Le Sueur,263.605,1018.0175,78.0025,0.005
998,56022,44.05354000000001,-94.83936,Darfur,MN,Minnesota,Watonwan,263.4875,1013.1625,80.395,0.015000000000000001
999,56048,44.09289,-93.71891,Janesville,MN,Minnesota,Waseca,263.9475,1017.0775,83.02250000000001,0.0125
1000,56083,44.20556,-95.13522,Sanborn,MN,Minnesota,Redwood,263.4875,1013.1625,80.395,0.015000000000000001
1001,56101,43.88314,-95.13734,Windom,MN,Minnesota,Cottonwood,263.4875,1013.1625,80.395,0.015000000000000001
1002,56110,43.62068,-95.94208,Adrian,MN,Minnesota,Nobles,263.4875,1013.1625,80.395,0.015000000000000001
1003,56128,43.88151,-96.1156,Edgerton,MN,Minnesota,Pipestone,263.4875,1013.1625,80.395,0.015000000000000001
1004,56201,45.10152,-95.0419,Willmar,MN,Minnesota,Kandiyohi,263.605,1018.0175,78.0025,0.005
1005,56207,45.49685,-96.06945,Alberta,MN,Minnesota,Stevens,263.445,1015.0525,79.755,0.005
1006,56208,45.2425,-96.0043,Appleton,MN,Minnesota,Swift,263.445,1015.0525,79.755,0.005
1007,56210,45.55988,-96.56527,Barry,MN,Minnesota,Big Stone,263.445,1015.0525,79.755,0.005
1008,56212,45.13696,-96.33196,Bellingham,MN,Minnesota,Lac qui Parle,263.4875,1013.1625,80.395,0.015000000000000001
1009,56219,45.59978,-96.81994,Browns Valley,MN,Minnesota,Traverse,263.445,1015.0525,79.755,0.005
1010,56220,44.73183,-96.29416,Canby,MN,Minnesota,Yellow Medicine,263.4875,1013.1625,80.395,0.015000000000000001
1011,56314,45.81167,-94.43311,Bowlus,MN,Minnesota,Morrison,263.605,1018.0175,78.0025,0.005
1012,56323,45.6322,-95.72517,Cyrus,MN,Minnesota,Pope,263.445,1015.0525,79.755,0.005
1013,56324,46.16608,-95.90514,Dalton,MN,Minnesota,Otter Tail,263.445,1015.0525,79.755,0.005
1014,56401,46.32011,-94.11503,Brainerd,MN,Minnesota,Crow Wing,263.605,1018.0175,78.0025,0.005
1015,56433,46.97333,-94.69687,Akeley,MN,Minnesota,Hubbard,263.445,1015.0525,79.755,0.005
1016,56464,46.7633,-95.10477,Menahga,MN,Minnesota,Wadena,263.445,1015.0525,79.755,0.005
1017,56501,46.84061,-95.80915,Detroit Lakes,MN,Minnesota,Becker,263.445,1015.0525,79.755,0.005
1018,56510,47.36034,-96.5254,Ada,MN,Minnesota,Norman,263.445,1015.0525,79.755,0.005
1019,56516,47.44188,-95.97604,Bejou,MN,Minnesota,Mahnomen,263.445,1015.0525,79.755,0.005
1020,56520,46.28543,-96.50478,Breckenridge,MN,Minnesota,Wilkin,263.445,1015.0525,79.755,0.005
1021,56601,47.51242,-94.85697,Bemidji,MN,Minnesota,Beltrami,263.445,1015.0525,79.755,0.005
1022,56621,47.41863,-95.4075,Bagley,MN,Minnesota,Clearwater,263.445,1015.0525,79.755,0.005
1023,56623,48.60057000000001,-94.56999,Baudette,MN,Minnesota,Lake of the Woods,260.64,1014.2975,78.505,0.0
1024,56673,48.82786,-95.1119,Roosevelt,MN,Minnesota,Roseau,260.64,1014.2975,78.505,0.0
1025,56701,48.12209,-96.19247,Thief River Falls,MN,Minnesota,Pennington,263.445,1015.0525,79.755,0.005
1026,56715,47.80889000000001,-95.94138,Brooks,MN,Minnesota,Red Lake,263.445,1015.0525,79.755,0.005
1027,56720,48.57202,-96.89294,Donaldson,MN,Minnesota,Kittson,260.64,1014.2975,78.505,0.0
1028,57002,44.2965,-96.67695,Aurora,SD,South Dakota,Brookings,263.4875,1013.1625,80.395,0.015000000000000001
1029,57003,43.73545,-96.75995,Baltic,SD,South Dakota,Minnehaha,263.4875,1013.1625,80.395,0.015000000000000001
1030,57012,43.59566,-97.27312,Canistota,SD,South Dakota,McCook,263.4875,1013.1625,80.395,0.015000000000000001
1031,57017,44.01208,-96.82924,Colman,SD,South Dakota,Moody,263.4875,1013.1625,80.395,0.015000000000000001
1032,57029,43.33754,-97.48028,Freeman,SD,South Dakota,Hutchinson,263.4875,1013.1625,80.395,0.015000000000000001
1033,57031,42.87453,-97.18347,Gayville,SD,South Dakota,Yankton,263.4875,1013.1625,80.395,0.015000000000000001
1034,57051,44.22942000000001,-97.33512,Oldham,SD,South Dakota,Kingsbury,263.4875,1013.1625,80.395,0.015000000000000001
1035,57059,43.12564,-97.75782,Scotland,SD,South Dakota,Bon Homme,263.4875,1013.1625,80.395,0.015000000000000001
1036,57201,44.93786,-97.09464,Watertown,SD,South Dakota,Codington,263.4875,1013.1625,80.395,0.015000000000000001
1037,57213,44.54863,-96.52265,Astoria,SD,South Dakota,Deuel,263.4875,1013.1625,80.395,0.015000000000000001
1038,57219,45.28801,-97.80865,Bristol,SD,South Dakota,Day,263.445,1015.0525,79.755,0.005
1039,57221,44.59541,-97.45309,Bryant,SD,South Dakota,Hamlin,263.4875,1013.1625,80.395,0.015000000000000001
1040,57224,45.86237,-97.13702,Claire City,SD,South Dakota,Roberts,263.445,1015.0525,79.755,0.005
1041,57301,43.71376,-98.04724,Mitchell,SD,South Dakota,Davison,263.4875,1013.1625,80.395,0.015000000000000001
1042,57311,43.65292,-97.76171,Alexandria,SD,South Dakota,Hanson,263.4875,1013.1625,80.395,0.015000000000000001
1043,57312,44.20046,-98.37634,Alpena,SD,South Dakota,Jerauld,263.4875,1013.1625,80.395,0.015000000000000001
1044,57314,44.05029,-97.98514,Artesian,SD,South Dakota,Sanborn,263.4875,1013.1625,80.395,0.015000000000000001
1045,57317,43.12625,-98.98066,Bonesteel,SD,South Dakota,Gregory,263.4875,1013.1625,80.395,0.015000000000000001
1046,57321,43.87233,-97.55062,Canova,SD,South Dakota,Miner,263.4875,1013.1625,80.395,0.015000000000000001
1047,57322,44.63068,-97.97403,Carpenter,SD,South Dakota,Beadle,263.4875,1013.1625,80.395,0.015000000000000001
1048,57325,43.7561,-99.29633,Chamberlain,SD,South Dakota,Brule,263.4875,1013.1625,80.395,0.015000000000000001
1049,57329,42.97949000000001,-98.15395,Dante,SD,South Dakota,Charles Mix,263.4875,1013.1625,80.395,0.015000000000000001
1050,57362,44.4916,-99.07088,Miller,SD,South Dakota,Hand,263.4875,1013.1625,80.395,0.015000000000000001
1051,57365,43.81175,-99.41645,Oacoma,SD,South Dakota,Lyman,263.4875,1013.1625,80.395,0.015000000000000001
1052,57368,43.75128,-98.47749,Plankinton,SD,South Dakota,Aurora,263.4875,1013.1625,80.395,0.015000000000000001
1053,57424,45.01655,-98.53829,Ashton,SD,South Dakota,Spink,263.4875,1013.1625,80.395,0.015000000000000001
1054,57428,45.45234,-99.67794,Bowdle,SD,South Dakota,Edmunds,263.445,1015.0525,79.755,0.005
1055,57435,45.17654,-98.91268,Cresbard,SD,South Dakota,Faulk,263.445,1015.0525,79.755,0.005
1056,57437,45.79144,-99.59805,Eureka,SD,South Dakota,McPherson,263.445,1015.0525,79.755,0.005
1057,57501,44.52935,-100.30251,Pierre,SD,South Dakota,Hughes,263.4875,1013.1625,80.395,0.015000000000000001
1058,57520,44.8448,-100.16428,Agar,SD,South Dakota,Sully,263.4875,1013.1625,80.395,0.015000000000000001
1059,57528,43.19158,-99.76538,Colome,SD,South Dakota,Tripp,263.4875,1013.1625,80.395,0.015000000000000001
1060,57532,44.38995,-100.61774,Fort Pierre,SD,South Dakota,Stanley,263.4875,1013.1625,80.395,0.015000000000000001
1061,57551,43.17891,-101.6976,Martin,SD,South Dakota,Bennett,268.72249999999997,1016.4975,65.2025,0.0275
1062,57552,44.27155,-101.19563,Midland,SD,South Dakota,Haakon,263.4875,1013.1625,80.395,0.015000000000000001
1063,57560,43.43957,-101.19703,Norris,SD,South Dakota,Mellette,263.4875,1013.1625,80.395,0.015000000000000001
1064,57620,45.38241,-102.54875,Bison,SD,South Dakota,Perkins,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1065,57621,45.7492,-101.07488,Bullhead,SD,South Dakota,Corson,263.445,1015.0525,79.755,0.005
1066,57622,44.66411,-101.54094,Cherry Creek,SD,South Dakota,Ziebach,263.4875,1013.1625,80.395,0.015000000000000001
1067,57625,44.95167,-100.99522,Eagle Butte,SD,South Dakota,Dewey,263.4875,1013.1625,80.395,0.015000000000000001
1068,57650,45.8385,-103.02244,Ralph,SD,South Dakota,Harding,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1069,57716,43.1085,-102.20056,Batesland,SD,South Dakota,Oglala Lakota,268.72249999999997,1016.4975,65.2025,0.0275
1070,57717,44.9518,-103.88836,Belle Fourche,SD,South Dakota,Butte,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1071,57730,43.71951,-103.6317,Custer,SD,South Dakota,Custer,268.72249999999997,1016.4975,65.2025,0.0275
1072,57735,43.30066,-103.85448,Edgemont,SD,South Dakota,Fall River,268.72249999999997,1016.4975,65.2025,0.0275
1073,58009,47.32765,-97.24662,Blanchard,ND,North Dakota,Traill,263.445,1015.0525,79.755,0.005
1074,58013,46.06134,-97.36279,Cayuga,ND,North Dakota,Sargent,263.445,1015.0525,79.755,0.005
1075,58027,46.63342,-97.61152,Enderlin,ND,North Dakota,Ransom,263.445,1015.0525,79.755,0.005
1076,58031,46.76302,-97.68077,Fingal,ND,North Dakota,Barnes,263.445,1015.0525,79.755,0.005
1077,58201,47.87121,-97.14106,Grand Forks,ND,North Dakota,Grand Forks,263.445,1015.0525,79.755,0.005
1078,58210,48.40897,-98.10711,Adams,ND,North Dakota,Walsh,260.64,1014.2975,78.505,0.0
1079,58216,48.88188,-97.43451,Bathgate,ND,North Dakota,Pembina,260.64,1014.2975,78.505,0.0
1080,58239,48.94042,-98.70665,Hannah,ND,North Dakota,Cavalier,260.64,1014.2975,78.505,0.0
1081,58316,48.82808,-99.77376,Belcourt,ND,North Dakota,Rolette,260.64,1014.2975,78.505,0.0
1082,58317,48.61861,-99.38178,Bisbee,ND,North Dakota,Towner,260.64,1014.2975,78.505,0.0
1083,58318,48.85463,-100.41887,Bottineau,ND,North Dakota,Bottineau,260.64,1014.2975,78.505,0.0
1084,58332,48.04184,-99.76173,Esmond,ND,North Dakota,Benson,263.445,1015.0525,79.755,0.005
1085,58356,47.6733,-99.07125,New Rockford,ND,North Dakota,Eddy,263.445,1015.0525,79.755,0.005
1086,58401,46.8825,-98.76392,Jamestown,ND,North Dakota,Stutsman,263.445,1015.0525,79.755,0.005
1087,58415,46.37119000000001,-98.49156,Berlin,ND,North Dakota,LaMoure,263.445,1015.0525,79.755,0.005
1088,58416,47.54152,-98.35019,Binford,ND,North Dakota,Griggs,263.445,1015.0525,79.755,0.005
1089,58421,47.44199,-99.06885,Carrington,ND,North Dakota,Foster,263.445,1015.0525,79.755,0.005
1090,58428,46.84846,-99.7515,Dawson,ND,North Dakota,Kidder,263.445,1015.0525,79.755,0.005
1091,58430,47.51464,-100.2612,Denhoff,ND,North Dakota,Sheridan,263.445,1015.0525,79.755,0.005
1092,58436,46.08765,-98.57873,Ellendale,ND,North Dakota,Dickey,263.445,1015.0525,79.755,0.005
1093,58477,47.21577,-100.50904,Regan,ND,North Dakota,Burleigh,263.445,1015.0525,79.755,0.005
1094,58520,46.68174000000001,-101.54687,Almont,ND,North Dakota,Morton,263.445,1015.0525,79.755,0.005
1095,58524,46.59187,-100.0808,Braddock,ND,North Dakota,Emmons,263.445,1015.0525,79.755,0.005
1096,58530,47.12919,-101.15012,Center,ND,North Dakota,Oliver,263.445,1015.0525,79.755,0.005
1097,58620,46.50431,-103.33089,Amidon,ND,North Dakota,Slope,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1098,58621,47.08318,-103.92808,Beach,ND,North Dakota,Golden Valley,262.3275,1003.1750000000001,80.80000000000001,0.0
1099,58623,46.18901,-103.42567,Bowman,ND,North Dakota,Bowman,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1100,58627,47.23294,-103.30559,Fairfield,ND,North Dakota,Billings,262.3275,1003.1750000000001,80.80000000000001,0.0
1101,58634,47.4342,-103.34243,Grassy Butte,ND,North Dakota,McKenzie,262.3275,1003.1750000000001,80.80000000000001,0.0
1102,58646,46.39388,-102.28253,Mott,ND,North Dakota,Hettinger,263.445,1015.0525,79.755,0.005
1103,58701,48.14259000000001,-101.32131,Minot,ND,North Dakota,Ward,262.3275,1003.1750000000001,80.80000000000001,0.0
1104,58710,47.87229,-100.22952,Anamoose,ND,North Dakota,McHenry,263.445,1015.0525,79.755,0.005
1105,58730,48.86469,-103.31427,Crosby,ND,North Dakota,Divide,262.3275,1003.1750000000001,80.80000000000001,0.0
1106,58763,47.9929,-102.57574,New Town,ND,North Dakota,Mountrail,262.3275,1003.1750000000001,80.80000000000001,0.0
1107,59001,45.52642,-109.5245,Absarokee,MT,Montana,Stillwater,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1108,59002,45.98428,-108.67398,Acton,MT,Montana,Yellowstone,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1109,59003,45.46675,-106.19541,Ashland,MT,Montana,Rosebud,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1110,59010,45.99697000000001,-107.30997,Bighorn,MT,Montana,Treasure,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1111,59011,45.9299,-109.97895,Big Timber,MT,Montana,Sweet Grass,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1112,59016,45.41077,-106.96221,Busby,MT,Montana,Big Horn,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1113,59018,45.86107,-110.56342,Clyde Park,MT,Montana,Park,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1114,59032,47.0227,-108.74436,Grass Range,MT,Montana,Fergus,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1115,59036,46.48592,-109.93495,Harlowton,MT,Montana,Wheatland,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1116,59053,46.44501,-110.4549,Martinsdale,MT,Montana,Meagher,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1117,59054,46.64222,-107.73319,Melstone,MT,Montana,Musselshell,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1118,59058,47.08099,-107.78958,Mosby,MT,Montana,Garfield,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1119,59062,45.0903,-106.14997,Otter,MT,Montana,Powder River,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1120,59087,47.13236,-108.21161,Winnett,MT,Montana,Petroleum,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1121,59201,48.1729,-105.66875,Wolf Point,MT,Montana,Roosevelt,262.3275,1003.1750000000001,80.80000000000001,0.0
1122,59214,47.30032,-106.01361,Brockway,MT,Montana,McCone,269.00250000000005,1006.1274999999999,64.66749999999999,0.0075
1123,59222,48.7042,-105.14527,Flaxville,MT,Montana,Daniels,262.3275,1003.1750000000001,80.80000000000001,0.0
