"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-15","4.25",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"96",",,W","51",",,W",,,"  200",",,W","  200",",,W",,,"16.1",",,W","19.0",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-16","5.14",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"101",",,W","56",",,W",,,"  270",",,W","  270",",,W",,,"13.0",",,W","16.1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-17","8.05",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"85",",,W","54",",,W",,,"  200",",,W","  200",",,W",,,"17.0",",,W","25.9",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-18","11.41",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"76",",,W","56",",,W",,,"  270",",,W","  260",",,W",,,"21.0",",,W","23.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-19","12.30",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"77",",,W","55",",,W",,,"  270",",,W","  270",",,W",,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-20","12.08",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"74",",,W","58",",,W",,,"  200",",,W","  300",",,W",,,"18.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-21","10.96",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"72",",,W","58",",,W",,,"  190",",,W","  180",",,W",,,"23.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-22","11.63",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"76",",,W","58",",,W",,,"  190",",,W","  190",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-23","11.63",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"76",",,W","58",",,W",,,"  200",",,W","  210",",,W",,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-24","9.40",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"81",",,W","55",",,W",,,"  230",",,W","  200",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-25","8.05",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"80",",,W","52",",,W",,,"  210",",,W","  220",",,W",,,"19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-26","7.16",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"88",",,W","53",",,W",,,"  260",",,W","  250",",,W",,,"21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-27","6.93",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"93",",,W","53",",,W",,,"  270",",,W","  270",",,W",,,"23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-28","7.83",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"93",",,W","55",",,W",,,"  270",",,W","  270",",,W",,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-29","11.63",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"81",",,W","62",",,W",,,"  260",",,W","  260",",,W",,,"23.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-30","7.38",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"83",",,W","57",",,W",,,"  240",",,W","  200",",,W",,,"19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-08-31","8.28",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"82",",,W","52",",,W",,,"  200",",,W","  190",",,W",,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-01","9.62",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"74",",,W","57",",,W",,,"  190",",,W","  190",",,W",,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-02","11.41",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"79",",,W","54",",,W",,,"  190",",,W","  190",",,W",,,"23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-03","10.74",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"76",",,W","55",",,W",,,"  190",",,W","  200",",,W",,,"21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-04","9.17",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"77",",,W","44",",,W",,,"  200",",,W","  200",",,W",,,"21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-05","4.92",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"82",",,W","44",",,W",,,"  270",",,W","  240",",,W",,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-06","5.14",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"88",",,W","42",",,W",,,"  200",",,W","  200",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-07","5.59",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"92",",,W","47",",,W",,,"  280",",,W","  270",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-08","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"96",",,W","49",",,W",,,"  220",",,W","  220",",,W",,,"12.1",",,W","14.1",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-09","4.47",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"99",",,W","52",",,W",,,"  280",",,W","  280",",,W",,,"12.1",",,W","14.1",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-10","6.04",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"93",",,W","53",",,W",,,"  270",",,W","  270",",,W",,,"18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-11","7.16",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"87",",,W","52",",,W",,,"  220",",,W","  220",",,W",,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-12","9.84",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"81",",,W","54",",,W",,,"  350",",,W","  350",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-13","9.17",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"86",",,W","60",",,W",,,"  340",",,W","  340",",,W",,,"21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-14","13.20",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"67",",,W","57",",,W",,,"  220",",,W","  220",",,W",,,"25.1",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-15","13.20",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"71",",,W","53",",,W",,,"  270",",,W","  260",",,W",,,"29.1",",,W","34.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-16","9.84",",,W",,,,,,,"0.06",",,W,2400",,,,,,,"68",",,W","50",",,W",,,"  200",",,W","  210",",,W",,,"23.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-17","5.14",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"75",",,W","52",",,W",,,"  220",",,W","  220",",,W",,,"15.0",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-18","5.14",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"81",",,W","46",",,W",,,"  200",",,W","  200",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-19","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"90",",,W","47",",,W",,,"  280",",,W","  230",",,W",,,"8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-20","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"95",",,W","50",",,W",,,"   90",",,W","   80",",,W",,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-21","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"96",",,W","52",",,W",,,"  200",",,W","  200",",,W",,,"16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-22","13.65",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"69",",,W","50",",,W",,,"  190",",,W","  190",",,W",,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-23","5.59",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"80",",,W","43",",,W",,,"  200",",,W","  200",",,W",,,"15.0",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-24","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"90",",,W","52",",,W",,,"  240",",,W","  230",",,W",,,"10.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-25","6.26",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"88",",,W","48",",,W",,,"  260",",,W","  260",",,W",,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-26","7.61",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"79",",,W","52",",,W",,,"  200",",,W","  200",",,W",,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-27","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"75",",,W","50",",,W",,,"  200",",,W","  210",",,W",,,"14.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-28","6.93",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"72",",,W","44",",,W",,,"  200",",,W","  200",",,W",,,"21.0",",,W","23.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-29","10.29",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"70",",,W","51",",,W",,,"  190",",,W","  210",",,W",,,"18.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-09-30","4.70",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"68",",,W","53",",,W",,,"  260",",,W","  270",",,W",,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-01","6.93",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"75",",,W","54",",,W",,,"  200",",,W","  210",",,W",,,"21.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-02","5.14",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"81",",,W","47",",,W",,,"  200",",,W","  190",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-03","7.83",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"74",",,W","47",",,W",,,"  180",",,W","  180",",,W",,,"25.1",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-04","7.83",",,W",,,,,,,"0.20",",,W,2400",,,,,,,"80",",,W","53",",,W",,,"  110",",,W","  110",",,W",,,"18.1",",,W","21.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-05","8.05",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"74",",,W","48",",,W",,,"  200",",,W","  200",",,W",,,"21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-06","9.17",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"75",",,W","51",",,W",,,"  200",",,W","  200",",,W",,,"19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-07","5.14",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"80",",,W","47",",,W",,,"  230",",,W","  220",",,W",,,"14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-08","4.03",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"87",",,W","51",",,W",,,"  220",",,W","  220",",,W",,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-09","4.70",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"89",",,W","46",",,W",,,"  260",",,W","  270",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-10","6.04",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"78",",,W","57",",,W",,,"  260",",,W","  240",",,W",,,"16.1",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-11","4.47",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"81",",,W",,,,,"  200",",,W",,,,,"12.1",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-12","2.91",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"94",",,W","48",",,W",,,"  240",",,W","  330",",,W",,,"12.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-13","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"93",",,W","52",",,W",,,"  190",",,W","  180",",,W",,,"15.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-14","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"82",",,W","53",",,W",,,"  190",",,W","  200",",,W",,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-15","6.04",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"77",",,W","54",",,W",,,"  210",",,W","  210",",,W",,,"16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-16","6.04",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"76",",,W","53",",,W",,,"  270",",,W","  270",",,W",,,"17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-17","8.95",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"71",",,W","56",",,W",,,"  270",",,W","  280",",,W",,,"19.9",",,W","21.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-18","6.04",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"75",",,W","46",",,W",,,"  260",",,W","  270",",,W",,,"19.9",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-19","4.47",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"74",",,W","48",",,W",,,"  200",",,W","  200",",,W",,,"16.1",",,W","19.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-20","6.71",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"87",",,W","46",",,W",,,"   20",",,W","  360",",,W",,,"21.0",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-21","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"83",",,W","44",",,W",,,"  210",",,W","  210",",,W",,,"15.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-22","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"79",",,W","47",",,W",,,"  230",",,W","  220",",,W",,,"12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-23","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"77",",,W","47",",,W",,,"  360",",,W","  190",",,W",,,"8.1",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-24","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"78",",,W","46",",,W",,,"  200",",,W","  240",",,W",,,"8.1",",,W","10.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-25","4.92",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"76",",,W","50",",,W",,,"  220",",,W","  220",",,W",,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-26","3.36",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"76",",,W","45",",,W",,,"  220",",,W","  230",",,W",,,"8.9",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-27","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"71",",,W","51",",,W",,,"  250",",,W","  260",",,W",,,"23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-28","4.47",",,W",,,,,,,"0.00","T,,W,2400",,,,,,,"72",",,W","48",",,W",,,"  260",",,W","  270",",,W",,,"17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-29","5.37",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"84",",,W","43",",,W",,,"  270",",,W","  280",",,W",,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-30","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"80",",,W","45",",,W",,,"  200",",,W","  170",",,W",,,"12.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-10-31","6.71",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"79",",,W","45",",,W",,,"  280",",,W","  280",",,W",,,"19.9",",,W","29.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-01","8.05",",,W",,,,,,,"0.16",",,W,2400",,,,,,,"70",",,W","56",",,W",,,"  350",",,W","  360",",,W",,,"25.1",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-02","6.93",",,W",,,,,,,"0.41",",,W,2400",,,,,,,"66",",,W","46",",,W",,,"   20",",,W","  320",",,W",,,"25.9",",,W","35.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-03","5.37",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"68",",,W","36",",,W",,,"  360",",,W","  360",",,W",,,"16.1",",,W","18.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-04","8.95",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"68",",,W","39",",,W",,,"   20",",,W","  360",",,W",,,"25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-05","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"67",",,W","34",",,W",,,"   90",",,W","   90",",,W",,,"12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-06","4.25",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"68",",,W","35",",,W",,,"  210",",,W","  180",",,W",,,"13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-07","4.92",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"68",",,W","37",",,W",,,"  120",",,W","  120",",,W",,,"13.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-08","4.92",",,W",,,,,,,"0.02",",,W,2400",,,,,,,"64",",,W","38",",,W",,,"  280",",,W","  280",",,W",,,"21.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-09","7.38",",,W",,,,,,,"0.36",",,W,2400",,,,,,,"58",",,W","37",",,W",,,"  240",",,W","  250",",,W",,,"19.9",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-10","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"62",",,W","35",",,W",,,"  190",",,W","   30",",,W",,,"8.9",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-11","3.80",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"62",",,W","31",",,W",,,"   10",",,W","  110",",,W",,,"8.9",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-12","4.25",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"64",",,W","36",",,W",,,"  240",",,W","  240",",,W",,,"8.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-13","5.82",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"66",",,W","35",",,W",,,"  100",",,W","  100",",,W",,,"14.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-14","4.47",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"65",",,W","37",",,W",,,"  110",",,W","  120",",,W",,,"13.0",",,W","16.1",",,W",,,,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-15","15.88",",,W",,,,,,,"0.24",",,W,2400",,,,,,,"61",",,W","44",",,W",,,"  310",",,W","  310",",,W",,,"30.0",",,W","40.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-16","8.28",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"64",",,W","32",",,W",,,"  350",",,W","  340",",,W",,,"21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-17","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"67",",,W","36",",,W",,,"   90",",,W","   90",",,W",,,"14.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-18","2.46",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"70",",,W","36",",,W",,,"  200",",,W","  190",",,W",,,"8.9",",,W","12.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-19","2.68",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"70",",,W","37",",,W",,,"   70",",,W","   70",",,W",,,"8.1",",,W","8.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-20","2.24",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"73",",,W","41",",,W",,,"  230",",,W","  230",",,W",,,"10.1",",,W","12.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-21","3.58",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"71",",,W","38",",,W",,,"  100",",,W","  100",",,W",,,"14.1",",,W","17.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-22","6.26",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"70",",,W","38",",,W",,,"   90",",,W","   90",",,W",,,"16.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-23","6.04",",,W",,,,,,,"0.00",",,W,2400",,,,,,,"58",",,W","39",",,W",,,"  210",",,W","  200",",,W",,,"17.0",",,W","19.0",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
"USW00093227","NAPA CO AIRPORT, CA US","2015-11-24","10.07",",,W",,,,,,,"0.02",",,W,2400",,,,,,,"59",",,W","40",",,W",,,"  280",",,W","  280",",,W",,,"25.9",",,W","36.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,
